Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes,Rented Bike Count
19,32.0,68,3.0,1286,25.3,0.38,0.0,0.0,False,True,False,True,True,1661.1641879061685
20,30.7,73,2.8,1310,25.2,0.04,0.0,0.0,False,True,False,True,True,1663.9595238573343
21,30.3,75,1.1,1289,25.3,0.0,0.0,0.0,False,True,False,True,True,1528.5744038502594
22,29.9,74,2.0,1201,24.7,0.0,0.0,0.0,False,True,False,True,True,1451.4577287258262
23,29.7,76,1.2,1159,25.0,0.0,0.0,0.0,False,True,False,True,True,1154.8012161195338
0,29.4,78,2.1,1072,25.1,0.0,0.0,0.0,False,True,False,True,True,1048.051578947906
1,29.1,79,1.3,975,25.0,0.0,0.0,0.0,False,True,False,True,True,1011.6130641560158
2,28.8,80,1.9,925,24.9,0.0,0.0,0.0,False,True,False,True,True,595.2273318289457
3,28.5,81,1.2,911,24.9,0.0,0.0,0.0,False,True,False,True,True,470.57180631612215
4,28.3,83,1.7,814,25.1,0.0,0.0,0.0,False,True,False,True,True,372.7359539859119
5,28.1,84,0.5,754,25.1,0.0,0.0,0.0,False,True,False,True,True,151.96845486894068
6,28.0,85,0.8,647,25.2,0.01,0.0,0.0,False,True,False,True,True,314.97535317261105
7,28.4,82,0.7,748,25.0,0.16,0.0,0.0,False,True,False,True,True,286.1966110224171
8,29.6,75,0.4,749,24.6,0.66,0.0,0.0,False,True,False,True,True,434.8450550677196
9,30.6,74,1.4,716,25.4,0.95,0.0,0.0,False,True,False,True,True,706.4825756589439
10,32.0,65,0.9,966,24.5,1.19,0.0,0.0,False,True,False,True,True,616.8602645868898
11,32.8,62,0.6,881,24.5,1.3,0.0,0.0,False,True,False,True,True,611.5705526033414
12,33.6,62,1.9,820,25.3,1.35,0.0,0.0,False,True,False,True,True,630.2686677716545
13,34.2,58,1.8,933,24.7,1.33,0.0,0.0,False,True,False,True,True,646.5336661667105
14,34.4,65,1.8,960,26.8,1.75,0.2,0.0,False,True,False,True,True,309.62166347430457
15,28.9,86,2.2,1592,26.3,0.26,7.3,0.0,False,True,False,True,True,348.69791711992445
16,28.6,82,3.4,1022,25.2,0.14,0.0,0.0,False,True,False,True,True,840.5760472909224
17,28.2,83,1.3,1099,25.0,0.11,0.0,0.0,False,True,False,True,True,731.8103841853779
18,29.0,81,0.8,989,25.4,0.22,0.0,0.0,False,True,False,True,True,824.0578494006943
19,29.3,78,0.0,988,25.0,0.15,0.0,0.0,False,True,False,True,True,873.1606197519491
20,29.2,82,0.4,1000,25.8,0.01,0.0,0.0,False,True,False,True,True,1150.1880318543817
21,29.1,78,1.1,1362,24.8,0.0,0.0,0.0,False,True,False,True,True,1178.9341407191143
22,29.0,74,0.9,1652,23.8,0.0,0.0,0.0,False,True,False,True,True,1107.819191886557
23,28.6,74,0.7,1807,23.5,0.0,0.0,0.0,False,True,False,True,True,1121.5469254044158
0,28.4,70,0.9,1945,22.3,0.0,0.0,0.0,False,True,False,True,True,923.8473985659132
1,28.0,71,0.6,1799,22.2,0.0,0.0,0.0,False,True,False,True,True,685.9851539025343
2,27.7,73,0.4,1832,22.4,0.0,0.0,0.0,False,True,False,True,True,416.05708838791315
3,27.4,73,0.6,1893,22.1,0.0,0.0,0.0,False,True,False,True,True,267.0844942794422
4,27.0,74,0.8,1816,21.9,0.0,0.0,0.0,False,True,False,True,True,255.37232960560522
5,26.7,75,0.3,1871,21.8,0.0,0.0,0.0,False,True,False,True,True,168.1517362162031
6,26.4,76,0.4,1813,21.8,0.01,0.0,0.0,False,True,False,True,True,326.60731661552586
7,26.9,69,0.8,1960,20.7,0.29,0.0,0.0,False,True,False,True,True,337.26888755725446
8,28.6,63,0.8,1867,20.8,1.0,0.0,0.0,False,True,False,True,True,475.84096117531453
9,30.6,54,1.7,1831,20.2,1.68,0.0,0.0,False,True,False,True,True,361.9383568523725
10,32.4,48,1.9,1952,19.9,2.33,0.0,0.0,False,True,False,True,True,655.7055566054585
11,33.6,46,1.7,1965,20.3,2.6,0.0,0.0,False,True,False,True,True,460.1096503336816
12,33.8,47,1.7,1962,20.9,1.92,0.0,0.0,False,True,False,True,True,711.4912744094981
13,34.4,41,2.9,1970,19.2,2.33,0.0,0.0,False,True,False,True,True,541.1084484865735
14,35.4,43,1.4,2000,20.9,2.48,0.0,0.0,False,True,False,True,True,659.7998410453182
15,35.9,37,1.9,1949,18.9,1.98,0.0,0.0,False,True,False,True,True,586.9502640003864
16,36.0,33,1.4,2000,17.1,1.97,0.0,0.0,False,True,False,True,True,803.7373916385743
17,36.3,36,1.5,2000,18.8,1.87,0.0,0.0,False,True,False,True,True,860.5596425485528
18,35.8,35,1.3,2000,17.9,1.21,0.0,0.0,False,True,False,True,True,1143.8241701680709
19,34.4,39,1.2,2000,18.4,0.58,0.0,0.0,False,True,False,True,True,1553.5287222972472
20,32.3,48,1.4,2000,19.8,0.08,0.0,0.0,False,True,False,True,True,1577.7521930564621
21,31.1,47,1.3,2000,18.4,0.0,0.0,0.0,False,True,False,True,True,1571.775685059947
22,30.4,45,1.6,2000,17.1,0.0,0.0,0.0,False,True,False,True,True,1450.245950485493
23,29.9,45,1.4,2000,16.6,0.0,0.0,0.0,False,True,False,True,True,1311.0021306758042
0,29.2,50,1.1,2000,17.7,0.0,0.0,0.0,False,True,False,True,True,796.6405865705738
1,28.5,54,1.1,2000,18.2,0.0,0.0,0.0,False,True,False,True,True,632.192194872519
2,28.0,57,1.2,2000,18.6,0.0,0.0,0.0,False,True,False,True,True,352.65055092314077
3,27.4,59,1.4,2000,18.6,0.0,0.0,0.0,False,True,False,True,True,440.91152355181896
4,26.7,62,1.0,2000,18.8,0.0,0.0,0.0,False,True,False,True,True,39.95696738424786
5,26.4,62,0.6,2000,18.5,0.0,0.0,0.0,False,True,False,True,True,282.15455013098625
6,26.2,64,1.4,2000,18.8,0.01,0.0,0.0,False,True,False,True,True,510.72923219808206
7,26.8,59,1.1,2000,18.1,0.28,0.0,0.0,False,True,False,True,True,887.4901526445063
8,28.8,56,1.4,2000,19.1,1.08,0.0,0.0,False,True,False,True,True,1674.779340651425
9,30.5,53,1.6,2000,19.8,1.74,0.0,0.0,False,True,False,True,True,879.4963587905469
10,32.0,50,2.1,1992,20.2,2.34,0.0,0.0,False,True,False,True,True,581.4421344656531
11,33.2,46,1.4,1968,20.0,2.16,0.0,0.0,False,True,False,True,True,612.7257621253234
12,33.6,48,1.6,2000,21.0,1.89,0.0,0.0,False,True,False,True,True,962.759293391071
13,34.7,43,1.3,2000,20.2,2.05,0.0,0.0,False,True,False,True,True,663.0216534604754
14,35.3,41,1.3,2000,20.0,2.01,0.0,0.0,False,True,False,True,True,694.3543381857575
15,35.5,43,1.3,2000,20.9,1.61,0.0,0.0,False,True,False,True,True,603.1742003565172
16,36.4,40,1.1,2000,20.6,1.79,0.0,0.0,False,True,False,True,True,873.5636394942976
17,35.4,44,0.8,2000,21.2,1.1,0.0,0.0,False,True,False,True,True,1200.950982428838
18,36.5,38,0.9,2000,19.8,1.17,0.0,0.0,False,True,False,True,True,2307.282492726877
19,35.2,43,0.9,2000,20.7,0.42,0.0,0.0,False,True,False,True,True,2191.977742101568
20,33.9,46,1.4,2000,20.6,0.03,0.0,0.0,False,True,False,True,True,2060.892198047187
21,33.1,48,1.1,2000,20.6,0.0,0.0,0.0,False,True,False,True,True,1888.2301861941496
22,32.5,50,1.2,2000,20.7,0.0,0.0,0.0,False,True,False,True,True,1329.0683704272499
23,31.7,52,1.2,2000,20.6,0.0,0.0,0.0,False,True,False,True,True,1167.0724947757387
0,31.0,54,0.8,2000,20.5,0.0,0.0,0.0,False,True,False,True,True,1162.5168901405868
1,30.2,57,0.7,2000,20.7,0.0,0.0,0.0,False,True,False,True,True,672.6835713669321
2,29.8,57,0.8,2000,20.3,0.0,0.0,0.0,False,True,False,True,True,582.7358810510023
3,29.3,57,1.6,2000,19.8,0.0,0.0,0.0,False,True,False,True,True,473.50737968278446
4,28.8,58,0.9,2000,19.7,0.0,0.0,0.0,False,True,False,True,True,265.184675688005
5,28.3,60,1.6,2000,19.7,0.0,0.0,0.0,False,True,False,True,True,202.55407687354216
6,27.9,63,0.5,2000,20.1,0.01,0.0,0.0,False,True,False,True,True,348.3844569268929
7,27.9,60,1.1,1983,19.4,0.28,0.0,0.0,False,True,False,True,True,1157.1925305609668
8,29.3,51,0.9,2000,18.1,1.02,0.0,0.0,False,True,False,True,True,1586.172666203023
9,30.9,47,1.0,2000,18.2,1.62,0.0,0.0,False,True,False,True,True,877.042489311302
10,32.7,43,1.2,2000,18.4,2.31,0.0,0.0,False,True,False,True,True,461.08035687538404
11,34.1,40,1.5,1947,18.5,2.8,0.0,0.0,False,True,False,True,True,557.3383687071013
12,35.2,39,1.2,2000,19.1,2.86,0.0,0.0,False,True,False,True,True,629.2623057538608
13,36.1,38,1.0,2000,19.5,3.12,0.0,0.0,False,True,False,True,True,648.986326943687
14,36.4,35,1.3,1967,18.4,2.46,0.0,0.0,False,True,False,True,True,471.1413768267299
15,37.8,34,1.8,1965,19.2,2.81,0.0,0.0,False,True,False,True,True,780.8006796590621
16,37.0,38,1.2,2000,20.3,2.07,0.0,0.0,False,True,False,True,True,705.2506563011701
17,38.0,36,1.3,1989,20.3,2.03,0.0,0.0,False,True,False,True,True,1021.9957157301509
18,36.2,45,2.0,2000,22.3,0.65,0.0,0.0,False,True,False,True,True,2081.4520255298944
19,34.9,47,2.4,2000,21.9,0.42,0.0,0.0,False,True,False,True,True,1868.325798091223
20,33.5,50,2.1,2000,21.6,0.04,0.0,0.0,False,True,False,True,True,1787.5369666612191
21,32.7,51,2.8,2000,21.2,0.0,0.0,0.0,False,True,False,True,True,1850.785792665361
22,31.6,66,3.0,2000,24.4,0.0,0.0,0.0,False,True,False,True,True,1590.123664858323
23,31.0,65,0.5,2000,23.6,0.0,0.0,0.0,False,True,False,True,True,1085.426846778534
0,30.5,68,1.9,2000,23.9,0.0,0.0,0.0,False,True,False,True,True,768.2673301482802
1,29.9,70,1.0,2000,23.8,0.0,0.0,0.0,False,True,False,True,True,803.3882397260855
2,29.5,69,0.8,2000,23.2,0.0,0.0,0.0,False,True,False,True,True,518.8318319417642
3,29.1,64,0.5,1997,21.5,0.0,0.0,0.0,False,True,False,True,True,321.3624769272511
4,28.5,69,0.3,2000,22.2,0.0,0.0,0.0,False,True,False,True,True,65.72344687717137
5,28.3,68,0.3,2000,21.8,0.0,0.0,0.0,False,True,False,True,True,454.746331227326
6,27.8,73,0.9,1971,22.5,0.01,0.0,0.0,False,True,False,True,True,503.2224297597509
7,28.2,68,0.5,1748,21.7,0.27,0.0,0.0,False,True,False,True,True,1003.7940771839983
8,30.3,59,0.8,1920,21.3,1.02,0.0,0.0,False,True,False,True,True,1584.6696953333403
9,32.4,53,0.7,1264,21.5,1.69,0.0,0.0,False,True,False,True,True,737.2334749058434
10,34.3,45,1.0,1919,20.6,2.31,0.0,0.0,False,True,False,True,True,395.5034962474448
11,35.8,41,1.6,1795,20.4,2.77,0.0,0.0,False,True,False,True,True,315.50887813208647
12,36.8,39,1.3,1944,20.5,2.8,0.0,0.0,False,True,False,True,True,638.7561813307739
13,37.9,38,2.3,1868,21.1,3.05,0.0,0.0,False,True,False,True,True,480.2534379057905
14,38.7,38,2.4,1943,21.8,3.12,0.0,0.0,False,True,False,True,True,758.2122695551056
15,39.3,37,2.3,1892,21.9,2.82,0.0,0.0,False,True,False,True,True,434.79652509516376
16,39.4,39,2.5,1897,22.8,2.42,0.0,0.0,False,True,False,True,True,471.84996348639555
17,39.0,41,2.6,1881,23.3,1.83,0.0,0.0,False,True,False,True,True,978.2984448832543
18,37.8,47,3.8,1931,24.5,1.09,0.0,0.0,False,True,False,True,True,1952.523185532596
19,36.1,56,3.7,1837,25.9,0.47,0.0,0.0,False,True,False,True,True,1507.5080055741425
20,34.5,62,2.8,1701,26.1,0.02,0.0,0.0,False,True,False,True,True,1500.2429091170152
21,33.3,64,3.0,1680,25.5,0.0,0.0,0.0,False,True,False,True,True,1405.3219449747482
22,32.6,64,2.4,1703,24.8,0.0,0.0,0.0,False,True,False,True,True,1233.3315260212278
23,32.3,67,1.0,1592,25.3,0.0,0.0,0.0,False,True,False,True,True,872.0234069944688
0,31.9,67,1.5,1550,25.0,0.0,0.0,0.0,False,True,False,True,True,634.8700438525262
1,31.5,69,1.5,1512,25.1,0.0,0.0,0.0,False,True,False,True,True,596.8770191486675
2,31.5,68,0.0,1504,24.8,0.0,0.0,0.0,False,True,False,True,True,429.8802691000521
3,31.1,70,0.4,1449,24.9,0.0,0.0,0.0,False,True,False,True,True,233.90870743548538
4,31.1,54,1.9,2000,20.6,0.0,0.0,0.0,False,True,False,True,True,335.29903858369704
5,30.7,57,0.9,2000,21.1,0.0,0.0,0.0,False,True,False,True,True,383.8114563256758
6,30.4,54,1.3,2000,20.0,0.01,0.0,0.0,False,True,False,True,True,545.6079381360158
7,30.5,53,1.1,2000,19.8,0.22,0.0,0.0,False,True,False,True,True,832.4388137000903
8,31.6,50,1.1,1943,19.9,0.76,0.0,0.0,False,True,False,True,True,1524.1714960524419
9,32.9,49,1.8,1843,20.7,1.53,0.0,0.0,False,True,False,True,True,754.9675079741534
10,34.4,46,2.0,1880,21.1,1.94,0.0,0.0,False,True,False,True,True,485.4224420051621
11,35.3,45,1.7,1829,21.5,2.27,0.0,0.0,False,True,False,True,True,479.49596106877766
12,36.6,41,2.0,1866,21.2,2.58,0.0,0.0,False,True,False,True,True,498.7777130493946
13,36.7,44,1.4,1765,22.4,1.9,0.0,0.0,False,True,False,True,True,512.6022454855181
14,37.3,40,1.8,1666,21.4,1.52,0.0,0.0,False,True,False,True,True,473.5116400929651
15,36.6,44,1.5,1771,22.3,1.13,0.0,0.0,False,True,False,True,True,625.1551235804882
16,37.9,39,1.6,1757,21.5,1.76,0.0,0.0,False,True,False,True,True,710.8655363816603
17,37.4,44,2.3,1829,23.0,1.49,0.0,0.0,False,True,False,True,True,977.8954337137205
18,36.7,47,2.5,1803,23.5,0.99,0.0,0.0,False,True,False,True,True,2003.9750874908486
19,35.2,52,2.3,1754,23.8,0.44,0.0,0.0,False,True,False,True,True,1510.1793445629205
20,33.9,58,2.4,1519,24.4,0.04,0.0,0.0,False,True,False,True,True,1323.4784051173237
21,33.3,63,1.2,1304,25.2,0.0,0.0,0.0,False,True,False,True,True,1571.840133770162
22,32.9,64,1.0,1088,25.1,0.0,0.0,0.0,False,True,False,True,True,1295.916073478997
23,32.4,64,1.7,1153,24.7,0.0,0.0,0.0,False,True,False,True,True,1051.0848277567086
0,32.1,67,1.1,1077,25.1,0.0,0.0,0.0,False,True,False,True,True,530.4459758508842
1,31.7,68,0.3,1103,25.0,0.0,0.0,0.0,False,True,False,True,True,809.7195834292506
2,31.5,68,0.3,1001,24.8,0.0,0.0,0.0,False,True,False,True,True,508.044131864574
3,31.2,68,1.4,968,24.5,0.0,0.0,0.0,False,True,False,True,True,181.8294638081681
4,31.0,73,0.5,990,25.5,0.0,0.0,0.0,False,True,False,True,True,92.92887496526978
5,30.5,72,0.5,1084,24.8,0.0,0.0,0.0,False,True,False,True,True,427.7910910294303
6,30.5,62,1.3,1583,22.3,0.01,0.0,0.0,False,True,False,True,True,472.6587744223044
7,30.8,58,1.6,1777,21.5,0.22,0.0,0.0,False,True,False,True,True,856.2929327411556
8,31.8,55,1.3,1537,21.6,0.78,0.0,0.0,False,True,False,True,True,1251.760320626285
9,33.0,50,1.7,1722,21.1,1.49,0.0,0.0,False,True,False,True,True,750.0623418473338
10,34.3,48,2.5,1822,21.7,2.12,0.0,0.0,False,True,False,True,True,507.9682137614585
11,35.7,42,1.6,1727,20.7,2.56,0.0,0.0,False,True,False,True,True,644.2236853401812
12,36.8,41,2.1,1759,21.3,2.53,0.0,0.0,False,True,False,True,True,449.6396934978677
13,36.8,44,1.8,1625,22.5,1.79,0.0,0.0,False,True,False,True,True,437.9128303151148
14,37.4,40,2.8,1519,21.5,2.03,0.0,0.0,False,True,False,True,True,618.6304636213748
15,37.4,44,3.2,1499,23.0,2.71,0.0,0.0,False,True,False,True,True,697.4007519957565
16,36.7,44,3.5,1666,22.4,2.16,0.0,0.0,False,True,False,True,True,610.9916068144676
17,35.8,49,3.9,1633,23.4,1.52,0.0,0.0,False,True,False,True,True,1209.6360770481438
18,34.4,53,3.3,1650,23.4,0.8,0.0,0.0,False,True,False,True,True,1923.63215890399
19,33.5,54,2.7,1871,22.9,0.35,0.0,0.0,False,True,False,True,True,1663.6317518450953
20,32.2,58,1.9,1673,22.8,0.02,0.0,0.0,False,True,False,True,True,1510.2062066956107
21,31.2,63,1.7,1537,23.3,0.0,0.0,0.0,False,True,False,True,True,1266.9705695428595
22,30.6,64,1.2,1705,23.0,0.0,0.0,0.0,False,True,False,True,True,1406.2972134840797
23,30.2,62,0.8,1708,22.1,0.0,0.0,0.0,False,True,False,True,True,1205.5685117723526
0,30.0,61,1.7,1794,21.6,0.0,0.0,0.0,False,True,False,True,True,866.53041213335
1,29.9,61,1.1,1745,21.5,0.0,0.0,0.0,False,True,False,True,True,834.4645366224755
2,29.9,59,1.9,1902,21.0,0.0,0.0,0.0,False,True,False,True,True,576.9591504338374
3,29.7,57,1.5,1964,20.2,0.0,0.0,0.0,False,True,False,True,True,154.47313347151817
4,29.5,60,1.2,1774,20.9,0.0,0.0,0.0,False,True,False,True,True,465.70224308038746
5,29.2,62,2.1,1835,21.1,0.0,0.0,0.0,False,True,False,True,True,146.79224534769128
6,29.1,63,1.6,1818,21.3,0.0,0.0,0.0,False,True,False,True,True,337.92971099364286
7,29.4,62,1.9,1758,21.3,0.24,0.0,0.0,False,True,False,True,True,396.61169801014387
8,30.2,61,1.8,1562,21.8,0.65,0.0,0.0,False,True,False,True,True,689.6741660098554
9,31.3,58,1.9,1598,22.0,1.24,0.0,0.0,False,True,False,True,True,637.2857756089176
10,32.3,56,1.7,1625,22.3,1.61,0.0,0.0,False,True,False,True,True,546.2711659637737
11,33.4,52,2.8,1462,22.1,2.19,0.0,0.0,False,True,False,True,True,568.552754190744
12,33.2,52,2.5,1514,22.0,1.59,0.0,0.0,False,True,False,True,True,717.1917523038155
13,33.6,54,3.7,1754,23.0,2.56,0.0,0.0,False,True,False,True,True,521.7452654486827
14,33.1,54,4.2,1879,22.5,2.09,0.0,0.0,False,True,False,True,True,738.4896528272452
15,34.7,48,3.6,1973,22.0,2.47,0.0,0.0,False,True,False,True,True,583.6678377472548
16,34.5,49,4.0,1925,22.2,2.35,0.0,0.0,False,True,False,True,True,821.1579686279837
17,34.3,48,3.4,2000,21.7,1.82,0.0,0.0,False,True,False,True,True,916.6056694847398
18,33.2,52,3.7,1986,22.0,1.14,0.0,0.0,False,True,False,True,True,1106.3187298760945
19,32.0,57,2.9,2000,22.4,0.48,0.0,0.0,False,True,False,True,True,1284.932386594983
20,30.2,66,2.8,2000,23.1,0.02,0.0,0.0,False,True,False,True,True,1217.4581816664781
21,29.2,73,1.9,1933,23.8,0.0,0.0,0.0,False,True,False,True,True,1293.724780380107
22,28.6,74,2.5,1804,23.5,0.0,0.0,0.0,False,True,False,True,True,1402.0534130141286
23,28.2,78,2.5,1678,23.9,0.0,0.0,0.0,False,True,False,True,True,1171.1238870271663
0,28.0,82,1.4,1221,24.6,0.0,0.0,0.0,False,True,False,True,True,1097.2603247521602
1,27.7,83,2.7,1128,24.5,0.0,0.0,0.0,False,True,False,True,True,797.0166607943921
2,27.5,83,2.7,1118,24.3,0.0,0.0,0.0,False,True,False,True,True,415.4719592657109
3,27.3,84,1.7,1089,24.3,0.0,0.0,0.0,False,True,False,True,True,323.9810970518283
4,27.3,83,2.2,1054,24.1,0.0,0.0,0.0,False,True,False,True,True,262.95721844107237
5,27.3,84,0.8,1067,24.3,0.0,0.0,0.0,False,True,False,True,True,0.0
6,27.3,83,1.4,1080,24.1,0.0,0.0,0.0,False,True,False,True,True,383.90486679533456
7,27.5,86,1.8,485,24.9,0.03,0.4,0.0,False,True,False,True,True,265.73882895183806
8,27.5,95,0.7,404,26.6,0.14,1.6,0.0,False,True,False,True,True,427.71513118873975
9,29.1,76,2.2,1041,24.4,1.38,0.0,0.0,False,True,False,True,True,269.07716910191914
10,29.5,78,2.0,1091,25.2,1.28,0.0,0.0,False,True,False,True,True,581.4112065298386
11,31.2,63,2.6,1695,23.3,1.99,0.0,0.0,False,True,False,True,True,714.8966720313573
12,32.5,59,3.4,1780,23.4,2.33,0.0,0.0,False,True,False,True,True,437.20552083851356
13,33.0,56,3.5,1857,23.0,2.68,0.0,0.0,False,True,False,True,True,674.6328306483623
14,33.3,55,4.7,1921,23.0,3.05,0.0,0.0,False,True,False,True,True,639.1073867268952
15,33.7,55,3.7,1843,23.3,2.67,0.0,0.0,False,True,False,True,True,562.5766118183726
16,33.6,57,3.5,1901,23.8,2.19,0.0,0.0,False,True,False,True,True,865.6863370600554
17,32.8,61,4.0,1878,24.2,1.46,0.0,0.0,False,True,False,True,True,1058.6507934329077
18,31.8,63,4.0,1849,23.8,0.81,0.0,0.0,False,True,False,True,True,1188.8412343606685
19,30.9,68,3.3,1821,24.2,0.52,0.0,0.0,False,True,False,True,True,1523.8019804739904
20,30.0,72,3.5,1765,24.3,0.09,0.0,0.0,False,True,False,True,True,1362.741273495087
21,29.3,75,3.6,1674,24.4,0.0,0.0,0.0,False,True,False,True,True,1320.3829105978527
22,29.1,77,3.0,1559,24.6,0.0,0.0,0.0,False,True,False,True,True,1299.2157461381776
23,28.8,79,1.3,1484,24.7,0.0,0.0,0.0,False,True,False,True,True,944.4560160014958
0,28.7,79,2.2,1473,24.6,0.0,0.0,0.0,False,True,False,True,True,637.6717871776094
1,28.7,80,1.5,1295,24.8,0.0,0.0,0.0,False,True,False,True,True,533.3279541646438
2,28.6,80,1.2,1163,24.8,0.0,0.0,0.0,False,True,False,True,True,360.36382324596525
3,28.6,81,1.1,1105,25.0,0.0,0.0,0.0,False,True,False,True,True,302.0246291580785
4,28.4,82,0.5,1144,25.0,0.0,0.0,0.0,False,True,False,True,True,150.08659665170308
5,28.3,83,1.7,969,25.1,0.0,0.0,0.0,False,True,False,True,True,316.29941204334716
6,28.3,83,1.1,900,25.1,0.0,0.0,0.0,False,True,False,True,True,502.88350245726593
7,28.5,82,0.8,914,25.1,0.09,0.0,0.0,False,True,False,True,True,897.706178145199
8,28.7,86,1.4,532,26.1,0.32,0.5,0.0,False,True,False,True,True,718.3865053773662
9,28.4,87,1.7,1313,26.0,0.56,4.0,0.0,False,True,False,True,True,817.6867266257736
10,29.8,76,1.4,850,25.1,1.52,0.0,0.0,False,True,False,True,True,536.3753956290932
11,31.3,70,1.0,1227,25.1,1.89,0.0,0.0,False,True,False,True,True,435.91984390706676
12,33.2,59,2.6,1289,24.0,2.37,0.0,0.0,False,True,False,True,True,745.3611575097189
13,34.3,54,2.2,1540,23.6,2.93,0.0,0.0,False,True,False,True,True,678.18091150494
14,34.0,59,3.2,1180,24.8,1.98,0.0,0.0,False,True,False,True,True,653.3459332280615
15,33.6,58,3.6,1448,24.1,1.98,0.0,0.0,False,True,False,True,True,764.4075952506437
16,34.6,55,2.5,1650,24.2,2.01,0.0,0.0,False,True,False,True,True,784.6970714947917
17,35.0,53,1.5,1618,23.9,1.78,0.0,0.0,False,True,False,True,True,1005.7009232206001
18,32.8,63,1.3,1799,24.8,0.31,0.0,0.0,False,True,False,True,True,2050.3998986753913
19,32.2,65,0.8,1894,24.7,0.1,0.0,0.0,False,True,False,True,True,1548.0730950592608
20,31.3,65,2.0,1586,23.9,0.02,0.0,0.0,False,True,False,True,True,1603.3564834347358
21,30.6,70,1.6,1542,24.4,0.0,0.0,0.0,False,True,False,True,True,1402.6273850567968
22,30.1,72,0.4,1806,24.4,0.0,0.0,0.0,False,True,False,True,True,1414.2453113395622
23,29.4,79,1.2,777,25.3,0.0,2.0,0.0,False,True,False,True,True,907.2170639770947
0,28.8,72,0.8,2000,23.2,0.0,0.0,0.0,False,True,False,True,True,1001.9570794053491
1,28.2,68,0.9,2000,21.7,0.0,0.0,0.0,False,True,False,True,True,679.2834642353215
2,27.9,68,0.9,2000,21.4,0.0,0.0,0.0,False,True,False,True,True,466.2061458035649
3,27.6,69,0.9,2000,21.3,0.0,0.0,0.0,False,True,False,True,True,325.05030713707515
4,27.3,68,0.7,2000,20.8,0.0,0.0,0.0,False,True,False,True,True,104.4012267310701
5,27.1,69,0.9,2000,20.9,0.0,0.0,0.0,False,True,False,True,True,430.0494682322002
6,26.8,70,0.7,2000,20.8,0.0,0.0,0.0,False,True,False,True,True,826.6643315814529
7,27.0,69,0.8,2000,20.8,0.23,0.0,0.0,False,True,False,True,True,1097.0142329016187
8,28.5,64,2.0,2000,21.0,0.89,0.0,0.0,False,True,False,True,True,1848.8709411620114
9,29.3,66,1.1,2000,22.2,1.07,0.0,0.0,False,True,False,True,True,905.9351279631819
10,30.1,65,1.2,2000,22.7,1.11,0.0,0.0,False,True,False,True,True,557.8795652426468
11,31.4,59,0.8,2000,22.4,1.3,0.0,0.0,False,True,False,True,True,660.9594538947028
12,31.9,57,0.9,1981,22.3,1.28,0.0,0.0,False,True,False,True,True,812.080380254474
13,33.0,55,1.0,1967,22.7,1.49,0.0,0.0,False,True,False,True,True,623.8819382412814
14,34.0,50,1.2,1744,22.1,1.68,0.0,0.0,False,True,False,True,True,710.0288681527559
15,34.3,49,1.0,1633,22.0,1.62,0.0,0.0,False,True,False,True,True,727.6430660118923
16,35.4,45,2.6,1529,21.6,1.84,0.0,0.0,False,True,False,True,True,758.4141986865551
17,35.6,44,2.4,1860,21.4,1.69,0.0,0.0,False,True,False,True,True,1282.193027380572
18,34.6,50,3.1,1821,22.6,1.0,0.0,0.0,False,True,False,True,True,2357.5460294621516
19,32.9,56,2.6,1944,22.9,0.4,0.0,0.0,False,True,False,True,True,1914.589591346116
20,31.1,64,2.7,1770,23.4,0.02,0.0,0.0,False,True,False,True,True,1947.5182661697302
