employment_id,workclass,education,marital-status,occupation,relationship,education-num,hours-per-week
19443, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband,12,48
19444, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband,10,40
19445, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband,10,48
19446, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,40
19447, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,90
19448, Local-gov, Assoc-voc, Never-married, Protective-serv, Unmarried,11,48
19449, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,40
19450, Private, Masters, Never-married, Sales, Not-in-family,14,50
19451, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband,14,55
19452, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,50
19453, Private, Bachelors, Divorced, Prof-specialty, Not-in-family,13,40
19454, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,12
19455, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family,13,45
19456, ?, HS-grad, Never-married, ?, Own-child,9,12
19457, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,50
19458, Private, HS-grad, Widowed, Craft-repair, Unmarried,9,40
19459, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband,11,40
19460, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,40
19461, Private, 10th, Married-civ-spouse, Sales, Husband,6,40
19462, ?, HS-grad, Never-married, ?, Not-in-family,9,16
19463, ?, HS-grad, Widowed, ?, Not-in-family,9,30
19464, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,40
19465, Private, Masters, Married-civ-spouse, Prof-specialty, Husband,14,55
19466, Private, HS-grad, Never-married, Craft-repair, Own-child,9,40
19467, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife,9,30
19468, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,51
19469, Private, 10th, Never-married, Handlers-cleaners, Other-relative,6,10
19470, Private, HS-grad, Divorced, Other-service, Not-in-family,9,25
19471, Private, HS-grad, Divorced, Exec-managerial, Unmarried,9,40
19472, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,30
19473, Private, HS-grad, Divorced, Craft-repair, Not-in-family,9,40
19474, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,45
19475, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,50
19476, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,40
19477, Private, Bachelors, Married-civ-spouse, Tech-support, Husband,13,45
19478, Private, HS-grad, Divorced, Adm-clerical, Unmarried,9,40
19479, Private, Bachelors, Divorced, Prof-specialty, Not-in-family,13,45
19480, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband,16,50
19481, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband,12,44
19482, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,36
19483, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Not-in-family,10,20
19484, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband,13,40
19485, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried,9,56
19486, Federal-gov, Masters, Never-married, Prof-specialty, Not-in-family,14,40
19487, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,56
19488, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,30
19489, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried,11,40
19490, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
19491, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband,13,49
19492, Private, Assoc-voc, Never-married, Prof-specialty, Own-child,11,40
19493, ?, Bachelors, Married-civ-spouse, ?, Husband,13,30
19494, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family,11,40
19495, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife,10,30
19496, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Wife,6,28
19497, Private, 10th, Never-married, Other-service, Own-child,6,12
19498, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband,11,40
19499, Federal-gov, 10th, Married-civ-spouse, Craft-repair, Husband,6,40
19500, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband,13,45
19501, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,40
19502, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife,13,35
19503, Private, Assoc-voc, Married-civ-spouse, Tech-support, Wife,11,24
19504, Private, HS-grad, Never-married, Other-service, Other-relative,9,30
19505, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband,10,40
19506, Private, HS-grad, Never-married, Adm-clerical, Not-in-family,9,60
19507, Private, Masters, Married-civ-spouse, Prof-specialty, Husband,14,55
19508, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
19509, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,60
19510, ?, Masters, Never-married, ?, Unmarried,14,20
19511, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
19512, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband,7,40
19513, Private, Some-college, Widowed, Other-service, Unmarried,10,40
19514, Private, HS-grad, Divorced, Craft-repair, Own-child,9,40
19515, Private, HS-grad, Never-married, Craft-repair, Not-in-family,9,50
19516, Local-gov, HS-grad, Widowed, Other-service, Unmarried,9,32
19517, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,44
19518, Private, Some-college, Never-married, Sales, Own-child,10,20
19519, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband,9,35
19520, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband,10,40
19521, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband,13,40
19522, Private, HS-grad, Never-married, Handlers-cleaners, Own-child,9,40
19523, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife,9,40
19524, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
19525, Private, Some-college, Never-married, Sales, Own-child,10,35
19526, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband,6,46
19527, Local-gov, Bachelors, Never-married, Tech-support, Unmarried,13,40
19528, Private, Some-college, Separated, Adm-clerical, Unmarried,10,38
19529, Private, HS-grad, Never-married, Exec-managerial, Not-in-family,9,40
19530, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,99
19531, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband,13,40
19532, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,40
19533, Private, Bachelors, Never-married, Prof-specialty, Unmarried,13,36
19534, Private, Some-college, Never-married, Exec-managerial, Not-in-family,10,40
19535, Private, HS-grad, Never-married, Adm-clerical, Other-relative,9,40
19536, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family,9,50
19537, Private, Some-college, Married-civ-spouse, Protective-serv, Husband,10,32
19538, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family,13,55
19539, Private, Some-college, Never-married, Sales, Own-child,10,30
19540, Local-gov, 12th, Never-married, Handlers-cleaners, Unmarried,8,20
19541, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family,11,40
19542, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family,11,48
19543, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
19544, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband,12,40
19545, ?, 9th, Divorced, ?, Not-in-family,5,15
19546, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,25
19547, ?, 11th, Never-married, ?, Not-in-family,7,30
19548, Private, Some-college, Never-married, Farming-fishing, Own-child,10,40
19549, ?, HS-grad, Married-civ-spouse, ?, Husband,9,40
19550, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
19551, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,48
19552, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband,6,40
19553, Private, Some-college, Divorced, Adm-clerical, Unmarried,10,40
19554, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried,10,5
19555, Private, Bachelors, Never-married, Sales, Not-in-family,13,40
19556, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
19557, Private, 10th, Divorced, Machine-op-inspct, Not-in-family,6,40
19558, Federal-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family,11,40
19559, Private, 11th, Never-married, Transport-moving, Not-in-family,7,42
19560, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family,10,40
19561, State-gov, Some-college, Never-married, Adm-clerical, Own-child,10,40
19562, ?, 1st-4th, Never-married, ?, Own-child,2,40
19563, Private, 10th, Married-civ-spouse, Other-service, Wife,6,40
19564, Private, Masters, Married-civ-spouse, Prof-specialty, Husband,14,60
19565, Local-gov, HS-grad, Divorced, Exec-managerial, Unmarried,9,40
19566, Private, HS-grad, Divorced, Protective-serv, Not-in-family,9,40
19567, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband,12,45
19568, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,40
19569, Private, Bachelors, Married-civ-spouse, Sales, Husband,13,55
19570, Private, Some-college, Married-civ-spouse, Other-service, Husband,10,57
19571, Private, Some-college, Never-married, Adm-clerical, Unmarried,10,35
19572, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Farming-fishing, Husband,3,40
19573, Private, HS-grad, Never-married, Sales, Own-child,9,25
19574, Private, Some-college, Never-married, Adm-clerical, Own-child,10,25
19575, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband,14,40
19576, Private, Some-college, Separated, Sales, Other-relative,10,35
19577, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband,2,67
19578, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife,14,40
19579, Federal-gov, Bachelors, Never-married, Protective-serv, Not-in-family,13,50
19580, Local-gov, Some-college, Never-married, Transport-moving, Unmarried,10,40
19581, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child,9,40
19582, State-gov, HS-grad, Divorced, Exec-managerial, Unmarried,9,40
19583, Private, Bachelors, Never-married, Sales, Other-relative,13,40
19584, Local-gov, Assoc-voc, Never-married, Protective-serv, Not-in-family,11,56
19585, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Farming-fishing, Husband,3,70
19586, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband,10,40
19587, Private, HS-grad, Never-married, Transport-moving, Own-child,9,40
19588, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband,9,30
19589, Private, 11th, Divorced, Machine-op-inspct, Unmarried,7,40
19590, Private, Some-college, Divorced, Adm-clerical, Not-in-family,10,32
19591, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
19593, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
19594, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family,9,40
19595, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Own-child,13,40
19596, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife,13,20
19597, Private, Some-college, Divorced, Prof-specialty, Unmarried,10,38
19598, Private, HS-grad, Never-married, Craft-repair, Not-in-family,9,40
19599, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife,10,40
19600, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family,9,40
19601, Private, Assoc-voc, Widowed, Prof-specialty, Not-in-family,11,40
19602, Private, Some-college, Separated, Priv-house-serv, Not-in-family,10,30
19603, Private, HS-grad, Divorced, Sales, Unmarried,9,43
19604, Private, HS-grad, Divorced, Other-service, Not-in-family,9,37
19605, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband,11,42
19606, Private, HS-grad, Divorced, Transport-moving, Not-in-family,9,40
19607, Private, 7th-8th, Separated, Other-service, Not-in-family,4,32
19608, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,60
19609, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,36
19610, Private, Some-college, Never-married, Machine-op-inspct, Other-relative,10,40
19611, Private, HS-grad, Never-married, Tech-support, Not-in-family,9,40
19612, Private, Some-college, Married-civ-spouse, Sales, Wife,10,40
19613, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child,9,40
19614, Private, HS-grad, Divorced, Adm-clerical, Unmarried,9,45
19615, Private, HS-grad, Never-married, Tech-support, Other-relative,9,40
19616, Private, Some-college, Married-civ-spouse, Sales, Husband,10,48
19617, ?, Some-college, Married-civ-spouse, ?, Husband,10,8
19618, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,60
19619, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family,14,40
19620, Private, HS-grad, Never-married, Other-service, Own-child,9,35
19621, ?, HS-grad, Married-civ-spouse, ?, Husband,9,10
19622, Private, Assoc-voc, Married-civ-spouse, Sales, Husband,11,60
19623, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried,9,40
19624, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife,10,40
19625, Private, 10th, Never-married, Other-service, Own-child,6,30
19626, Private, 11th, Never-married, Craft-repair, Own-child,7,16
19627, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,50
19628, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
19629, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family,10,39
19630, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family,9,40
19631, Private, Bachelors, Never-married, Sales, Not-in-family,13,60
19632, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,40
19633, Private, 11th, Divorced, Other-service, Own-child,7,40
19634, Private, Some-college, Widowed, Other-service, Not-in-family,10,40
19635, Private, 10th, Divorced, Other-service, Unmarried,6,40
19636, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,60
19637, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
19638, Private, HS-grad, Never-married, Transport-moving, Unmarried,9,40
19639, Private, HS-grad, Never-married, Exec-managerial, Unmarried,9,35
19640, Federal-gov, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family,9,40
19641, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,40
19642, Private, 10th, Never-married, Other-service, Not-in-family,6,24
19643, Private, Some-college, Never-married, Exec-managerial, Not-in-family,10,60
19644, Private, Masters, Married-civ-spouse, Exec-managerial, Husband,14,65
19645, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
19646, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband,13,48
19647, Private, HS-grad, Never-married, Transport-moving, Not-in-family,9,75
19648, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,50
19649, Private, 10th, Never-married, Farming-fishing, Unmarried,6,35
19650, Private, HS-grad, Never-married, Sales, Unmarried,9,20
19651, Self-emp-inc, Some-college, Widowed, Exec-managerial, Not-in-family,10,40
19652, Private, HS-grad, Never-married, Protective-serv, Not-in-family,9,40
19653, Private, HS-grad, Never-married, Transport-moving, Not-in-family,9,40
19654, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,12
19655, Private, Some-college, Married-civ-spouse, Sales, Husband,10,57
19656, Private, Bachelors, Never-married, Exec-managerial, Other-relative,13,50
19657, Private, Masters, Never-married, Adm-clerical, Own-child,14,40
19658, ?, HS-grad, Never-married, ?, Not-in-family,9,40
19659, Private, 11th, Married-civ-spouse, Craft-repair, Husband,7,65
19660, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,42
19661, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
19662, Private, 11th, Never-married, Handlers-cleaners, Not-in-family,7,40
19663, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family,10,37
19664, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
19665, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,40
19666, Private, HS-grad, Divorced, Other-service, Other-relative,9,30
19667, Local-gov, HS-grad, Never-married, Other-service, Own-child,9,32
19668, Self-emp-not-inc, 10th, Never-married, Craft-repair, Not-in-family,6,60
19669, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,48
19670, Private, 11th, Never-married, Craft-repair, Other-relative,7,25
19671, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,60
