weather_id,Date,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm)
5156,03/07/2018,30.4,62.0,0.9,2000.0,22.2,0.65,0.1,0.0
5157,03/07/2018,28.8,72.0,0.9,2000.0,23.2,0.11,0.0,0.0
5158,03/07/2018,27.8,72.0,0.6,2000.0,22.2,0.0,0.0,0.0
5159,03/07/2018,26.9,78.0,0.6,1806.0,22.7,0.0,0.0,0.0
5160,03/07/2018,26.4,78.0,0.3,2000.0,22.2,0.0,0.0,0.0
5161,04/07/2018,25.9,79.0,0.3,2000.0,21.9,0.0,0.0,0.0
5162,04/07/2018,25.4,79.0,1.0,2000.0,21.4,0.0,0.0,0.0
5163,04/07/2018,25.1,82.0,0.2,2000.0,21.8,0.0,0.0,0.0
5164,04/07/2018,24.9,83.0,0.2,1857.0,21.8,0.0,0.0,0.0
5165,04/07/2018,24.7,82.0,0.3,2000.0,21.4,0.0,0.0,0.0
5166,04/07/2018,24.2,86.0,0.2,2000.0,21.7,0.0,0.0,0.0
5167,04/07/2018,24.0,84.0,0.1,1969.0,21.1,0.05,0.0,0.0
5168,04/07/2018,24.6,78.0,0.5,2000.0,20.5,0.33,0.0,0.0
5169,04/07/2018,26.4,64.0,0.5,1909.0,19.0,1.33,0.0,0.0
5170,04/07/2018,27.4,68.0,0.5,1941.0,20.9,1.31,0.0,0.0
5171,04/07/2018,28.5,65.0,1.5,1519.0,21.2,1.74,0.0,0.0
5172,04/07/2018,30.0,60.0,2.3,1861.0,21.3,2.61,0.0,0.0
5173,04/07/2018,30.5,58.0,2.5,1741.0,21.2,2.26,0.0,0.0
5174,04/07/2018,31.0,60.0,2.6,1657.0,22.3,2.75,0.0,0.0
5175,04/07/2018,31.3,58.0,3.0,1479.0,22.0,2.46,0.0,0.0
5176,04/07/2018,31.1,57.0,3.7,1912.0,21.5,2.03,0.0,0.0
5177,04/07/2018,31.6,57.0,2.7,1882.0,22.0,2.19,0.0,0.0
5178,04/07/2018,31.2,56.0,3.4,1943.0,21.3,1.82,0.0,0.0
5179,04/07/2018,30.0,60.0,2.5,1933.0,21.3,0.99,0.0,0.0
5180,04/07/2018,28.2,64.0,2.8,1978.0,20.7,0.5,0.0,0.0
5181,04/07/2018,27.1,67.0,2.9,1949.0,20.4,0.06,0.0,0.0
5182,04/07/2018,26.2,70.0,2.2,1908.0,20.2,0.0,0.0,0.0
5183,04/07/2018,25.1,73.0,2.5,1808.0,19.9,0.0,0.0,0.0
5184,04/07/2018,24.7,74.0,1.4,1596.0,19.7,0.0,0.0,0.0
5185,05/07/2018,24.2,77.0,1.8,1365.0,19.9,0.0,0.0,0.0
5186,05/07/2018,23.9,79.0,1.7,1121.0,20.0,0.0,0.0,0.0
5187,05/07/2018,23.6,80.0,1.5,879.0,19.9,0.0,0.0,0.0
5188,05/07/2018,23.5,81.0,0.9,878.0,20.0,0.0,0.0,0.0
5189,05/07/2018,23.5,80.0,0.4,924.0,19.8,0.0,0.0,0.0
5190,05/07/2018,23.5,80.0,0.3,838.0,19.8,0.0,0.0,0.0
5191,05/07/2018,23.5,80.0,0.3,768.0,19.8,0.0,0.0,0.0
5192,05/07/2018,23.5,90.0,0.5,445.0,21.7,0.05,0.5,0.0
5193,05/07/2018,23.6,93.0,0.9,308.0,22.3,0.21,0.0,0.0
5194,05/07/2018,24.2,84.0,0.9,632.0,21.3,0.49,0.0,0.0
5195,05/07/2018,25.6,75.0,1.1,1028.0,20.8,1.22,0.0,0.0
5196,05/07/2018,26.3,71.0,1.1,1340.0,20.6,0.86,0.0,0.0
5197,05/07/2018,27.0,68.0,1.1,1744.0,20.5,1.2,0.0,0.0
5198,05/07/2018,28.1,67.0,1.1,1772.0,21.3,1.43,0.0,0.0
5199,05/07/2018,28.3,67.0,3.0,1242.0,21.5,1.73,0.0,0.0
5200,05/07/2018,28.8,66.0,0.9,1806.0,21.8,1.55,0.0,0.0
5201,05/07/2018,28.2,71.0,1.7,2000.0,22.4,0.96,0.0,0.0
5202,05/07/2018,27.3,76.0,0.9,1971.0,22.6,0.52,0.0,0.0
5203,05/07/2018,26.8,71.0,1.2,2000.0,21.0,0.21,0.0,0.0
5204,05/07/2018,26.7,69.0,1.4,2000.0,20.5,0.36,0.0,0.0
5205,05/07/2018,25.8,68.0,1.4,2000.0,19.4,0.09,0.0,0.0
5206,05/07/2018,25.2,67.0,1.5,2000.0,18.6,0.0,0.0,0.0
5207,05/07/2018,24.4,67.0,1.6,2000.0,17.8,0.0,0.0,0.0
5208,05/07/2018,23.9,66.0,1.5,2000.0,17.1,0.0,0.0,0.0
5209,06/07/2018,23.5,65.0,1.9,2000.0,16.5,0.0,0.0,0.0
5210,06/07/2018,23.1,66.0,1.6,2000.0,16.3,0.0,0.0,0.0
5211,06/07/2018,22.8,65.0,1.8,2000.0,15.8,0.0,0.0,0.0
5212,06/07/2018,22.6,66.0,1.5,2000.0,15.9,0.0,0.0,0.0
5213,06/07/2018,22.6,66.0,0.9,2000.0,15.9,0.0,0.0,0.0
5214,06/07/2018,22.5,66.0,1.5,2000.0,15.8,0.0,0.0,0.0
5215,06/07/2018,22.4,65.0,1.6,2000.0,15.4,0.01,0.0,0.0
5216,06/07/2018,22.6,63.0,1.3,2000.0,15.1,0.21,0.0,0.0
5217,06/07/2018,23.2,60.0,1.7,2000.0,14.9,0.58,0.0,0.0
5218,06/07/2018,23.3,61.0,1.7,2000.0,15.3,0.8,0.0,0.0
5219,06/07/2018,23.7,59.0,1.7,2000.0,15.2,0.89,0.0,0.0
5220,06/07/2018,23.9,59.0,2.1,2000.0,15.3,1.08,0.0,0.0
5221,06/07/2018,25.7,57.0,1.9,2000.0,16.5,2.32,0.0,0.0
5222,06/07/2018,26.2,53.0,2.1,2000.0,15.8,2.23,0.0,0.0
5223,06/07/2018,27.0,52.0,2.1,2000.0,16.2,2.51,0.0,0.0
5224,06/07/2018,26.9,51.0,2.0,2000.0,15.9,1.95,0.0,0.0
5225,06/07/2018,26.6,54.0,2.3,2000.0,16.5,1.24,0.0,0.0
5226,06/07/2018,26.6,52.0,2.2,2000.0,15.9,1.02,0.0,0.0
5227,06/07/2018,25.9,52.0,2.1,2000.0,15.2,0.57,0.0,0.0
5228,06/07/2018,25.0,52.0,2.2,2000.0,14.4,0.37,0.0,0.0
5229,06/07/2018,23.8,55.0,2.3,2000.0,14.2,0.05,0.0,0.0
5230,06/07/2018,23.1,54.0,2.1,2000.0,13.2,0.0,0.0,0.0
5231,06/07/2018,22.5,54.0,2.1,2000.0,12.7,0.0,0.0,0.0
5232,06/07/2018,22.0,55.0,1.7,2000.0,12.5,0.0,0.0,0.0
5233,07/07/2018,21.5,56.0,1.8,2000.0,12.3,0.0,0.0,0.0
5234,07/07/2018,21.1,57.0,2.0,2000.0,12.2,0.0,0.0,0.0
5235,07/07/2018,20.7,58.0,1.5,2000.0,12.1,0.0,0.0,0.0
5236,07/07/2018,20.4,59.0,1.0,2000.0,12.1,0.0,0.0,0.0
5237,07/07/2018,20.0,63.0,1.8,2000.0,12.7,0.0,0.0,0.0
5238,07/07/2018,19.8,63.0,1.4,2000.0,12.5,0.0,0.0,0.0
5239,07/07/2018,19.5,61.0,1.5,2000.0,11.7,0.03,0.0,0.0
5240,07/07/2018,19.6,57.0,1.6,2000.0,10.8,0.42,0.0,0.0
5241,07/07/2018,21.2,52.0,1.6,1998.0,10.9,1.2,0.0,0.0
5242,07/07/2018,22.6,51.0,1.7,2000.0,11.9,1.87,0.0,0.0
5243,07/07/2018,24.0,49.0,1.7,2000.0,12.6,2.48,0.0,0.0
5244,07/07/2018,25.0,48.0,1.5,1986.0,13.2,2.95,0.0,0.0
5245,07/07/2018,26.4,47.0,1.7,2000.0,14.1,3.26,0.0,0.0
5246,07/07/2018,27.5,43.0,2.0,2000.0,13.7,3.41,0.0,0.0
5247,07/07/2018,28.3,43.0,1.6,1941.0,14.5,3.33,0.0,0.0
5248,07/07/2018,28.7,42.0,1.3,2000.0,14.5,2.98,0.0,0.0
5249,07/07/2018,28.9,44.0,1.6,1998.0,15.4,2.2,0.0,0.0
5250,07/07/2018,28.9,45.0,1.4,2000.0,15.7,1.89,0.0,0.0
5251,07/07/2018,27.8,48.0,1.2,2000.0,15.7,0.91,0.0,0.0
5252,07/07/2018,26.1,51.0,1.4,2000.0,15.1,0.32,0.0,0.0
5253,07/07/2018,24.6,51.0,1.7,2000.0,13.7,0.07,0.0,0.0
5254,07/07/2018,23.4,52.0,1.4,2000.0,12.9,0.0,0.0,0.0
5255,07/07/2018,22.6,51.0,1.7,2000.0,11.9,0.0,0.0,0.0
5256,07/07/2018,21.7,51.0,1.7,2000.0,11.1,0.0,0.0,0.0
5257,08/07/2018,20.7,51.0,1.7,2000.0,10.1,0.0,0.0,0.0
5258,08/07/2018,19.9,52.0,1.6,2000.0,9.7,0.0,0.0,0.0
5259,08/07/2018,19.3,54.0,1.4,2000.0,9.7,0.0,0.0,0.0
5260,08/07/2018,18.8,56.0,1.2,2000.0,9.8,0.0,0.0,0.0
5261,08/07/2018,18.4,57.0,1.1,2000.0,9.7,0.0,0.0,0.0
5262,08/07/2018,18.1,57.0,1.4,2000.0,9.4,0.0,0.0,0.0
5263,08/07/2018,17.8,58.0,1.1,2000.0,9.4,0.04,0.0,0.0
5264,08/07/2018,18.2,54.0,1.2,2000.0,8.7,0.42,0.0,0.0
5265,08/07/2018,19.1,53.0,1.7,1952.0,9.2,0.8,0.0,0.0
5266,08/07/2018,20.8,51.0,1.5,1973.0,10.2,1.65,0.0,0.0
5267,08/07/2018,22.5,48.0,1.6,1940.0,10.9,2.33,0.0,0.0
5268,08/07/2018,23.8,47.0,2.1,2000.0,11.8,2.59,0.0,0.0
5269,08/07/2018,25.0,46.0,1.9,1943.0,12.5,2.93,0.0,0.0
5270,08/07/2018,26.1,45.0,1.8,2000.0,13.2,3.33,0.0,0.0
5271,08/07/2018,27.1,41.0,1.4,1941.0,12.7,3.24,0.0,0.0
5272,08/07/2018,27.6,37.0,1.9,2000.0,11.5,2.58,0.0,0.0
5273,08/07/2018,27.9,39.0,1.2,2000.0,12.6,2.16,0.0,0.0
5274,08/07/2018,27.4,44.0,1.7,2000.0,14.0,1.17,0.0,0.0
5275,08/07/2018,26.7,48.0,1.0,2000.0,14.7,0.53,0.0,0.0
5276,08/07/2018,26.3,51.0,1.7,2000.0,15.3,0.18,0.0,0.0
5277,08/07/2018,25.7,53.0,1.3,2000.0,15.3,0.03,0.0,0.0
5278,08/07/2018,25.3,55.0,1.4,2000.0,15.6,0.0,0.0,0.0
5279,08/07/2018,25.0,57.0,1.0,2000.0,15.8,0.0,0.0,0.0
5280,08/07/2018,24.6,60.0,2.6,2000.0,16.3,0.0,0.0,0.0
5281,09/07/2018,24.2,61.0,1.7,2000.0,16.1,0.0,0.0,0.0
5282,09/07/2018,23.7,64.0,0.8,2000.0,16.4,0.0,0.0,0.0
5283,09/07/2018,22.7,63.0,0.9,2000.0,15.2,0.0,0.0,0.0
5284,09/07/2018,21.9,63.0,1.3,2000.0,14.5,0.0,0.0,0.0
5285,09/07/2018,21.4,63.0,1.5,2000.0,14.0,0.0,0.0,0.0
5286,09/07/2018,21.1,64.0,1.5,2000.0,14.0,0.0,0.0,0.0
5287,09/07/2018,21.0,64.0,1.0,2000.0,13.9,0.03,0.0,0.0
5288,09/07/2018,20.9,66.0,1.4,2000.0,14.3,0.1,0.0,0.0
5289,09/07/2018,20.7,73.0,0.8,2000.0,15.6,0.3,0.2,0.0
5290,09/07/2018,21.1,72.0,1.0,1982.0,15.8,0.52,0.0,0.0
5291,09/07/2018,21.1,73.0,1.2,1957.0,16.0,0.4,0.0,0.0
5292,09/07/2018,20.6,82.0,1.0,2000.0,17.4,0.29,0.3,0.0
5293,09/07/2018,20.7,83.0,0.6,1244.0,17.7,0.32,0.0,0.0
5294,09/07/2018,20.3,87.0,1.0,771.0,18.0,0.31,0.5,0.0
5295,09/07/2018,20.2,89.0,1.0,1854.0,18.3,0.27,0.5,0.0
5296,09/07/2018,20.3,90.0,0.9,1356.0,18.5,0.34,0.0,0.0
5297,09/07/2018,20.2,91.0,1.2,1637.0,18.6,0.42,1.0,0.0
5298,09/07/2018,20.3,93.0,1.4,1684.0,19.1,0.32,1.0,0.0
5299,09/07/2018,20.3,93.0,1.3,1832.0,19.1,0.22,0.5,0.0
5300,09/07/2018,20.4,94.0,1.1,1769.0,19.3,0.14,0.5,0.0
5301,09/07/2018,20.3,95.0,0.8,1372.0,19.4,0.02,1.0,0.0
5302,09/07/2018,20.3,96.0,1.0,1007.0,19.6,0.0,1.5,0.0
5303,09/07/2018,20.4,96.0,1.1,1641.0,19.7,0.0,0.5,0.0
5304,09/07/2018,20.4,96.0,0.6,1137.0,19.7,0.0,1.0,0.0
5305,10/07/2018,20.4,97.0,0.3,183.0,19.9,0.0,5.5,0.0
5306,10/07/2018,20.4,97.0,0.3,193.0,19.9,0.0,8.5,0.0
5307,10/07/2018,20.5,98.0,0.5,596.0,20.1,0.0,6.5,0.0
5308,10/07/2018,20.6,98.0,0.8,1986.0,20.2,0.0,0.5,0.0
5309,10/07/2018,20.6,97.0,0.5,1989.0,20.1,0.0,0.0,0.0
5310,10/07/2018,20.6,97.0,0.6,2000.0,20.1,0.0,0.0,0.0
5311,10/07/2018,20.7,97.0,0.9,2000.0,20.2,0.02,0.0,0.0
5312,10/07/2018,21.1,95.0,0.4,2000.0,20.2,0.14,0.0,0.0
5313,10/07/2018,21.7,89.0,0.5,2000.0,19.8,0.31,0.0,0.0
5314,10/07/2018,22.3,86.0,1.0,2000.0,19.8,0.42,0.0,0.0
5315,10/07/2018,22.6,85.0,0.9,1996.0,19.9,0.38,0.0,0.0
5316,10/07/2018,23.2,82.0,1.1,1991.0,19.9,0.47,0.0,0.0
5317,10/07/2018,24.1,80.0,0.8,2000.0,20.4,0.72,0.0,0.0
5318,10/07/2018,25.2,77.0,1.2,1951.0,20.8,1.06,0.0,0.0
5319,10/07/2018,25.5,77.0,0.8,1957.0,21.1,0.75,0.0,0.0
5320,10/07/2018,25.7,77.0,0.5,1875.0,21.3,0.48,0.0,0.0
5321,10/07/2018,26.3,74.0,0.7,1580.0,21.2,0.52,0.0,0.0
5322,10/07/2018,26.5,76.0,1.0,1400.0,21.9,0.36,0.0,0.0
5323,10/07/2018,26.2,82.0,0.4,1408.0,22.8,0.21,0.0,0.0
5324,10/07/2018,25.7,83.0,1.1,1011.0,22.5,0.08,0.5,0.0
5325,10/07/2018,25.3,89.0,0.3,745.0,23.3,0.0,0.0,0.0
5326,10/07/2018,25.1,86.0,0.3,870.0,22.5,0.0,0.0,0.0
5327,10/07/2018,25.0,86.0,0.5,796.0,22.4,0.0,0.0,0.0
5328,10/07/2018,24.9,87.0,0.5,658.0,22.5,0.0,0.0,0.0
5329,11/07/2018,24.6,96.0,0.7,308.0,23.9,0.0,0.5,0.0
5330,11/07/2018,24.6,96.0,0.5,443.0,23.9,0.0,0.5,0.0
5331,11/07/2018,24.5,96.0,0.5,476.0,23.8,0.0,0.0,0.0
5332,11/07/2018,24.5,97.0,0.8,263.0,23.9,0.0,0.5,0.0
5333,11/07/2018,24.5,97.0,1.0,317.0,23.9,0.0,0.0,0.0
5334,11/07/2018,24.5,97.0,0.5,229.0,23.9,0.0,0.5,0.0
5335,11/07/2018,24.5,97.0,0.1,290.0,23.9,0.0,0.5,0.0
5336,11/07/2018,24.6,97.0,0.3,180.0,24.0,0.07,0.5,0.0
5337,11/07/2018,25.1,97.0,0.8,490.0,24.5,0.26,0.0,0.0
5338,11/07/2018,25.6,96.0,0.6,450.0,24.9,0.41,0.0,0.0
5339,11/07/2018,26.3,91.0,0.6,749.0,24.7,0.63,0.5,0.0
5340,11/07/2018,27.2,82.0,0.9,1093.0,23.8,0.93,0.0,0.0
5341,11/07/2018,28.1,73.0,2.1,1326.0,22.7,0.87,0.0,0.0
5342,11/07/2018,28.7,69.0,2.6,1546.0,22.4,1.02,0.0,0.0
5343,11/07/2018,29.2,67.0,2.8,1725.0,22.4,1.13,0.0,0.0
5344,11/07/2018,29.4,68.0,2.3,1525.0,22.8,1.29,0.0,0.0
5345,11/07/2018,28.7,70.0,3.2,1586.0,22.6,0.73,0.0,0.0
5346,11/07/2018,28.7,71.0,2.9,1666.0,22.9,0.71,0.0,0.0
5347,11/07/2018,28.4,75.0,2.4,1564.0,23.5,0.52,0.0,0.0
5348,11/07/2018,28.2,72.0,1.6,1745.0,22.6,0.13,0.0,0.0
5349,11/07/2018,27.7,76.0,1.8,1727.0,23.0,0.04,0.0,0.0
5350,11/07/2018,27.3,78.0,1.2,1606.0,23.1,0.0,0.0,0.0
5351,11/07/2018,27.1,79.0,1.2,1578.0,23.1,0.0,0.0,0.0
5352,11/07/2018,26.9,79.0,0.1,1541.0,22.9,0.0,0.0,0.0
5353,12/07/2018,26.7,79.0,0.9,1590.0,22.7,0.0,0.0,0.0
5354,12/07/2018,26.6,80.0,0.0,1485.0,22.8,0.0,0.0,0.0
5355,12/07/2018,26.3,84.0,0.3,1361.0,23.3,0.0,0.0,0.0
5356,12/07/2018,26.2,83.0,0.3,1294.0,23.0,0.0,0.0,0.0
5357,12/07/2018,26.1,85.0,0.6,1081.0,23.3,0.0,0.0,0.0
5358,12/07/2018,25.9,91.0,0.4,872.0,24.3,0.0,0.5,0.0
5359,12/07/2018,25.6,93.0,1.1,852.0,24.3,0.01,0.0,0.0
5360,12/07/2018,25.9,87.0,1.7,834.0,23.5,0.26,0.0,0.0
5361,12/07/2018,26.3,84.0,2.1,973.0,23.3,0.48,0.0,0.0
5362,12/07/2018,26.5,82.0,2.7,815.0,23.1,0.57,0.0,0.0
5363,12/07/2018,26.7,88.0,1.6,802.0,24.5,0.89,0.5,0.0
5364,12/07/2018,27.4,78.0,2.3,1164.0,23.2,1.11,0.0,0.0
5365,12/07/2018,27.4,80.0,2.7,1083.0,23.6,0.97,0.0,0.0
5366,12/07/2018,27.7,76.0,2.6,1258.0,23.0,1.0,0.0,0.0
5367,12/07/2018,27.8,76.0,3.1,1517.0,23.1,1.0,0.0,0.0
5368,12/07/2018,28.0,76.0,2.3,1437.0,23.3,1.0,0.0,0.0
5369,12/07/2018,28.1,74.0,2.8,1559.0,23.0,1.06,0.0,0.0
5370,12/07/2018,27.9,75.0,2.5,1643.0,23.0,0.75,0.0,0.0
5371,12/07/2018,27.5,77.0,2.1,1897.0,23.0,0.46,0.0,0.0
5372,12/07/2018,27.4,78.0,1.1,1899.0,23.2,0.27,0.0,0.0
5373,12/07/2018,26.9,80.0,1.5,1806.0,23.1,0.09,0.0,0.0
5374,12/07/2018,26.3,81.0,0.8,1910.0,22.7,0.0,0.0,0.0
5375,12/07/2018,25.9,83.0,0.6,1827.0,22.7,0.0,0.0,0.0
5376,12/07/2018,25.5,84.0,0.8,1906.0,22.5,0.0,0.0,0.0
5377,13/07/2018,25.1,87.0,0.4,1800.0,22.7,0.0,0.0,0.0
5378,13/07/2018,24.8,89.0,0.9,1555.0,22.8,0.0,0.0,0.0
5379,13/07/2018,24.9,86.0,1.3,1469.0,22.3,0.0,0.0,0.0
5380,13/07/2018,24.9,86.0,2.0,1079.0,22.3,0.0,0.0,0.0
5381,13/07/2018,24.8,86.0,2.1,1103.0,22.2,0.0,0.0,0.0
5382,13/07/2018,24.8,84.0,1.4,1303.0,21.9,0.0,0.0,0.0
5383,13/07/2018,24.8,84.0,1.1,1426.0,21.9,0.0,0.0,0.0
5384,13/07/2018,25.0,83.0,1.0,1350.0,21.9,0.13,0.0,0.0
5385,13/07/2018,25.5,80.0,1.8,1402.0,21.7,0.37,0.0,0.0
5386,13/07/2018,26.6,73.0,2.2,1147.0,21.3,1.01,0.0,0.0
5387,13/07/2018,27.4,70.0,2.4,1335.0,21.4,1.28,0.0,0.0
5388,13/07/2018,27.5,70.0,2.4,1719.0,21.5,1.07,0.0,0.0
5389,13/07/2018,28.3,68.0,1.9,1546.0,21.8,1.35,0.0,0.0
5390,13/07/2018,28.9,68.0,2.8,1934.0,22.3,1.55,0.0,0.0
5391,13/07/2018,29.5,62.0,2.7,1941.0,21.4,1.79,0.0,0.0
5392,13/07/2018,30.2,62.0,2.4,1806.0,22.1,1.91,0.0,0.0
5393,13/07/2018,30.0,67.0,2.0,1698.0,23.1,1.46,0.0,0.0
5394,13/07/2018,30.1,65.0,1.8,1923.0,22.7,1.36,0.0,0.0
5395,13/07/2018,30.8,60.0,2.5,1793.0,22.1,1.43,0.0,0.0
5396,13/07/2018,29.8,68.0,2.6,1749.0,23.2,0.81,0.0,0.0
5397,13/07/2018,28.2,76.0,2.2,1888.0,23.5,0.08,0.0,0.0
5398,13/07/2018,27.2,80.0,2.3,1870.0,23.4,0.0,0.0,0.0
5399,13/07/2018,26.7,82.0,1.3,1725.0,23.3,0.0,0.0,0.0
5400,13/07/2018,26.2,84.0,1.0,1646.0,23.2,0.0,0.0,0.0
5401,14/07/2018,25.7,85.0,0.4,1519.0,22.9,0.0,0.0,0.0
5402,14/07/2018,25.4,85.0,1.4,1663.0,22.6,0.0,0.0,0.0
5403,14/07/2018,25.3,85.0,1.7,1594.0,22.5,0.0,0.0,0.0
5404,14/07/2018,25.2,83.0,1.1,1835.0,22.0,0.0,0.0,0.0
5405,14/07/2018,25.1,82.0,1.5,1336.0,21.8,0.0,0.0,0.0
5406,14/07/2018,24.8,86.0,1.6,1170.0,22.2,0.0,0.0,0.0
5407,14/07/2018,24.6,86.0,0.4,1119.0,22.0,0.02,0.0,0.0
5408,14/07/2018,24.9,81.0,0.3,1289.0,21.4,0.24,0.0,0.0
5409,14/07/2018,26.1,74.0,0.7,1254.0,21.0,0.87,0.0,0.0
5410,14/07/2018,27.0,70.0,1.1,1393.0,21.0,1.15,0.0,0.0
5411,14/07/2018,27.8,68.0,2.1,1490.0,21.3,1.29,0.0,0.0
5412,14/07/2018,29.0,65.0,2.0,1642.0,21.7,2.22,0.0,0.0
5413,14/07/2018,30.2,58.0,2.3,1359.0,21.0,2.64,0.0,0.0
5414,14/07/2018,30.7,59.0,2.3,1534.0,21.7,2.67,0.0,0.0
5415,14/07/2018,30.7,59.0,2.9,1612.0,21.7,2.05,0.0,0.0
5416,14/07/2018,31.1,59.0,2.3,1929.0,22.1,2.34,0.0,0.0
5417,14/07/2018,31.7,55.0,2.3,1895.0,21.5,2.16,0.0,0.0
5418,14/07/2018,31.5,53.0,3.7,1974.0,20.7,2.02,0.0,0.0
5419,14/07/2018,31.1,55.0,2.2,1897.0,20.9,1.05,0.0,0.0
5420,14/07/2018,30.4,59.0,2.4,1972.0,21.4,0.69,0.0,0.0
5421,14/07/2018,29.2,63.0,1.7,1988.0,21.4,0.1,0.0,0.0
5422,14/07/2018,28.2,64.0,2.8,2000.0,20.7,0.0,0.0,0.0
5423,14/07/2018,27.6,70.0,2.7,1994.0,21.6,0.0,0.0,0.0
5424,14/07/2018,26.6,80.0,2.0,1527.0,22.8,0.0,0.0,0.0
5425,15/07/2018,26.0,82.0,1.9,1674.0,22.6,0.0,0.0,0.0
5426,15/07/2018,25.5,83.0,2.3,1576.0,22.3,0.0,0.0,0.0
5427,15/07/2018,25.1,85.0,1.1,1379.0,22.3,0.0,0.0,0.0
5428,15/07/2018,24.8,86.0,0.2,1354.0,22.2,0.0,0.0,0.0
5429,15/07/2018,24.6,86.0,0.1,1358.0,22.0,0.0,0.0,0.0
5430,15/07/2018,24.5,85.0,0.7,1345.0,21.8,0.0,0.0,0.0
5431,15/07/2018,24.8,83.0,0.2,1534.0,21.7,0.02,0.0,0.0
5432,15/07/2018,25.2,80.0,0.2,1551.0,21.4,0.18,0.0,0.0
5433,15/07/2018,26.2,75.0,0.9,1560.0,21.4,0.77,0.0,0.0
5434,15/07/2018,27.0,71.0,1.0,1518.0,21.2,0.97,0.0,0.0
5435,15/07/2018,28.5,66.0,1.7,1319.0,21.5,1.83,0.0,0.0
5436,15/07/2018,28.7,64.0,1.3,1332.0,21.2,1.53,0.0,0.0
5437,15/07/2018,30.1,58.0,1.6,1491.0,20.9,2.15,0.0,0.0
5438,15/07/2018,31.4,53.0,3.2,1695.0,20.6,3.28,0.0,0.0
5439,15/07/2018,32.4,50.0,2.0,1735.0,20.6,3.13,0.0,0.0
5440,15/07/2018,32.9,49.0,2.6,1631.0,20.7,2.81,0.0,0.0
5441,15/07/2018,32.8,52.0,3.0,1803.0,21.6,2.28,0.0,0.0
5442,15/07/2018,32.7,52.0,3.0,1872.0,21.5,1.96,0.0,0.0
5443,15/07/2018,32.2,55.0,2.4,1769.0,22.0,1.28,0.0,0.0
5444,15/07/2018,31.2,62.0,2.1,1852.0,23.0,0.63,0.0,0.0
5445,15/07/2018,29.2,72.0,2.1,1932.0,23.6,0.09,0.0,0.0
5446,15/07/2018,28.1,74.0,3.1,1840.0,23.0,0.0,0.0,0.0
5447,15/07/2018,27.5,77.0,0.9,1778.0,23.0,0.0,0.0,0.0
5448,15/07/2018,27.0,78.0,1.6,1609.0,22.8,0.0,0.0,0.0
5449,16/07/2018,26.5,81.0,0.9,1650.0,22.9,0.0,0.0,0.0
5450,16/07/2018,25.9,83.0,1.3,1520.0,22.7,0.0,0.0,0.0
5451,16/07/2018,25.4,84.0,0.6,1340.0,22.4,0.0,0.0,0.0
5452,16/07/2018,25.1,85.0,0.7,1507.0,22.3,0.0,0.0,0.0
5453,16/07/2018,24.6,84.0,0.7,1373.0,21.7,0.0,0.0,0.0
5454,16/07/2018,24.3,85.0,1.0,1496.0,21.6,0.0,0.0,0.0
5455,16/07/2018,24.0,85.0,0.9,1569.0,21.3,0.02,0.0,0.0
5456,16/07/2018,24.5,73.0,0.9,1901.0,19.3,0.36,0.0,0.0
5457,16/07/2018,26.4,69.0,0.5,1559.0,20.2,1.09,0.0,0.0
5458,16/07/2018,28.0,64.0,1.0,1682.0,20.5,1.35,0.0,0.0
5459,16/07/2018,29.8,54.0,1.8,1737.0,19.4,2.34,0.0,0.0
5460,16/07/2018,31.5,51.0,2.1,1498.0,20.1,2.83,0.0,0.0
5461,16/07/2018,32.4,49.0,2.0,1844.0,20.3,3.09,0.0,0.0
5462,16/07/2018,33.0,51.0,2.5,1100.0,21.5,3.09,0.0,0.0
5463,16/07/2018,33.7,45.0,2.5,1843.0,20.1,3.23,0.0,0.0
5464,16/07/2018,33.4,44.0,3.1,1928.0,19.4,2.95,0.0,0.0
5465,16/07/2018,33.3,46.0,3.1,1914.0,20.1,2.51,0.0,0.0
5466,16/07/2018,33.0,46.0,3.1,1926.0,19.8,1.89,0.0,0.0
5467,16/07/2018,32.3,47.0,3.0,1961.0,19.5,1.26,0.0,0.0
5468,16/07/2018,31.2,52.0,2.4,1990.0,20.1,0.57,0.0,0.0
5469,16/07/2018,29.3,58.0,2.4,2000.0,20.1,0.09,0.0,0.0
5470,16/07/2018,28.0,64.0,1.5,2000.0,20.5,0.0,0.0,0.0
5471,16/07/2018,27.2,69.0,1.7,2000.0,21.0,0.0,0.0,0.0
5472,16/07/2018,26.6,75.0,1.5,1996.0,21.7,0.0,0.0,0.0
5473,17/07/2018,26.4,76.0,1.2,2000.0,21.8,0.0,0.0,0.0
5474,17/07/2018,25.8,78.0,0.4,2000.0,21.6,0.0,0.0,0.0
5475,17/07/2018,25.3,78.0,1.0,2000.0,21.1,0.0,0.0,0.0
5476,17/07/2018,24.8,80.0,1.0,1988.0,21.1,0.0,0.0,0.0
5477,17/07/2018,24.4,80.0,1.0,1112.0,20.7,0.0,0.0,0.0
5478,17/07/2018,24.1,81.0,0.9,1646.0,20.6,0.0,0.0,0.0
5479,17/07/2018,24.0,81.0,0.9,1271.0,20.5,0.02,0.0,0.0
